cluster_id,top_keywords,earliest_published,latest_published,article_count
10754,"love, leave, sex, dear, white, people, like, relationship advice",2021-09-27T10:40:35.593Z,2021-10-03T20:17:35.700Z,50
10687,"bike, bag, bosses, mtb, helmet, slovenia, retro, singlespeed",2021-09-27T03:15:05.817Z,2021-10-03T22:09:15.903Z,10
10945,"debt, financial, money clinic, cancel, offer, purchase, property, money",2021-09-29T03:19:30.020Z,2021-10-03T15:15:50.913Z,7
10704,"new, young, life, soccer, community, farmer, big, clean",2021-09-27T05:33:20.470Z,2021-10-01T16:04:51.370Z,50
10758,"df malan, name change, hoërskool, governing, body, refuses, request, referendum",2021-09-27T10:46:43.467Z,2021-09-28T03:57:49.797Z,2
10929,"wage, numsa, strike, sibanye, steel, offer, insult, greedy",2021-09-28T17:16:10.677Z,2021-10-01T13:14:41.700Z,4
10932,"nick hudson, opposes, sa, vaccination, plan, hasnt, company, makes",2021-09-28T18:33:33.040Z,2021-09-28T18:33:33.040Z,1
11036,"job cuts, transnet, begins, process, voluntary, packages",2021-09-29T18:17:43.463Z,2021-09-29T18:17:43.463Z,1
10735,"pain, heart, good, healthy, risk, sponsored, live, gut",2021-09-27T08:48:10.547Z,2021-10-01T11:16:07.527Z,16
10898,"titans, rossouw, knights, watch, batter, smashes, stump, ground",2021-09-28T12:41:28.263Z,2021-09-29T14:01:09.783Z,3
10780,"leonardo dicaprio, jennifer lawrence, watch, teaser, netflix, look, starring, jennifer",2021-09-27T12:54:08.247Z,2021-09-27T12:54:08.247Z,1
10805,"black, bags, belt, reclaimer, teaches, soweto, youth, karate",2021-09-27T15:21:19.960Z,2021-09-27T15:21:19.960Z,1
10943,"closeup, plantbased, braai, food, thought",2021-09-28T23:29:59.350Z,2021-09-28T23:29:59.350Z,1
4552,"lived, life, zimbabweans, sa, face, uncertain, future",2021-05-27T12:29:32.447Z,2021-05-27T12:29:32.447Z,1
10744,"grant, thornton, fined, r47m, missing, red, flags, uk",2021-09-27T09:50:00.183Z,2021-09-27T09:50:00.183Z,1
7435,"robben island, department, intervenes, troubles, demands, accountability",2021-08-04T11:07:57.103Z,2021-08-04T11:07:57.103Z,1
1290,"sputnik v, vaccine, russia, putin, fake, batch, seized, mexico",2021-03-18T15:42:38.323Z,2021-03-29T14:22:00.233Z,5
3128,"mango, grounding, means, direct, flights, sa, zanzibar, holiday",2021-04-26T19:30:27.007Z,2021-05-07T19:00:36.870Z,2
10355,"season, rhod, returning, shocking, moments",2021-09-21T14:48:47.847Z,2021-09-21T14:48:47.847Z,1
5619,"anna paquin, slams, bisexual, erasure, marriage, stephen, moyet, assumed",2021-06-22T12:17:41.953Z,2021-06-22T12:17:41.953Z,1
10813,"cradock four, families, court, answers, killers, prosecuted",2021-09-27T17:31:43.713Z,2021-09-27T17:31:43.713Z,1
10770,"gabby petito, experts, hardwired, fascinated, truecrime, cases, like",2021-09-27T12:15:54.023Z,2021-09-27T12:15:54.023Z,1
7237,"bosasa, state capture inquiry, commission, corruption, secretary, denies, allegations, want",2021-07-30T10:57:17.210Z,2021-08-13T17:08:04.840Z,4
10791,"heritage weekend, gallery, favourite, celebrity, looks",2021-09-27T13:40:34.187Z,2021-09-27T13:40:34.187Z,1
7899,"suzuki, introduces, lcv, version, popular, robust, jimny, offroader",2021-08-16T10:22:29.490Z,2021-08-16T10:22:29.490Z,1
10844,"social development, mec, khoza, promotes, unity, kzn, ugu, district",2021-09-28T04:32:15.623Z,2021-09-28T04:32:15.623Z,1
10690,"ward, councillor, keeps, library, locked, nquthu, kzn",2021-09-27T04:32:26.940Z,2021-09-27T04:32:26.940Z,1
10699,"advance, t20, western province, knockout, wp, swd, provincial, knock",2021-09-27T04:41:22.137Z,2021-09-27T07:44:47.117Z,2
9807,"electric vehicles, watch, white, gold, sparked, lithium, rush",2021-09-15T06:00:12.547Z,2021-09-15T06:00:12.547Z,1
9819,"hawks, search, gang, kzn, cashintransit, heist",2021-09-15T08:22:21.890Z,2021-09-15T08:22:21.890Z,1
9813,"mike novogratz, bitcoin, bull, crypto, zealots, like, antivaxxers, gamestop",2021-09-15T07:20:20.983Z,2021-09-16T12:37:32.273Z,2
9761,"liverpool, expect, injured, elliott, play, season",2021-09-14T20:51:10.097Z,2021-09-14T20:51:10.097Z,1
9526,"ride, report, race, sea",2021-09-13T03:30:46.810Z,2021-09-13T03:30:46.810Z,1
9731,"russia, fines, facebook, twitter, banned, content",2021-09-14T13:03:09.723Z,2021-09-14T13:03:09.723Z,1
9729,"trevor noah, daily, show, longer, socially, distanced, returns, season",2021-09-14T13:00:52.160Z,2021-09-14T13:00:52.160Z,1
9645,"greek, fisherman, arrested, netting, dead, body, dumping, sea",2021-09-13T16:56:32.327Z,2021-09-13T16:56:32.327Z,1
4983,"appoints, lynsey, chutel, head, new, africa, desk",2021-06-07T14:08:13.757Z,2021-06-07T14:08:13.757Z,1
9516,"japan, suspected, chinese, submarine, seen, near, territorial, waters",2021-09-12T15:37:55.990Z,2021-09-12T15:37:55.990Z,1
9058,"crypto, kim kardashian, uk, finance, watchdog, impressed, punting, instagram",2021-09-06T16:25:54.857Z,2021-09-12T08:00:32.710Z,3
7250,"hle, rorisang, friendship, goals",2021-07-30T16:12:44.943Z,2021-07-30T16:12:44.943Z,1
7529,"cnn, fired, staffers, coming, office, unvaccinated, covid19",2021-08-06T09:25:09.663Z,2021-08-06T09:25:09.663Z,1
10301,"un general assembly, youtube, video, korean, boy, band, bts, giving",2021-09-21T08:04:19.833Z,2021-09-21T08:04:19.833Z,1
2530,"eastern cape, food parcels, man, arrested, misusing, donations, meant, covid19",2021-04-14T04:17:40.877Z,2021-04-14T04:17:40.877Z,1
10288,"mountain, bike, tours, raise, funds, library",2021-09-21T05:53:01.567Z,2021-09-21T05:53:01.567Z,1
509,"alcohol industry, estimates, r36bn, revenue, losses, jobs, risk, liquor",2021-03-05T07:03:12.220Z,2021-03-17T05:58:30.853Z,2
5708,"fans, ford puma st gold edition, limited edition, unique, model, designed",2021-06-24T07:45:45.693Z,2021-06-24T07:45:45.693Z,1
330,"meghan markle, legal, meghan, uk, uk news, group, ordered, pay",2021-03-03T05:51:37.150Z,2021-03-10T18:05:44.117Z,3
1910,"electric vehicle, kia, unveils, new, ev6, means, sa, market",2021-03-31T12:45:14.730Z,2021-03-31T12:45:14.730Z,1
8089,"isuzu kb, love, story, tribute, late, husband, bakkie",2021-08-20T05:33:25.477Z,2021-08-20T05:33:25.477Z,1
4709,"psl, royal, playoffs, promotion, court, division, impasse, legal",2021-05-31T16:38:02.737Z,2021-07-07T13:28:14.137Z,28
9170,"hyundai, speed, hydrogen, car, rollout",2021-09-07T17:25:06.393Z,2021-09-07T17:25:06.393Z,1
9009,"yebo, european, farmers, feed, bugs, pigs, chicken",2021-09-06T11:00:55.800Z,2021-09-06T11:00:55.800Z,1
7650,"greta thunberg, fast fashion, uses, vogue, interview, slam, impact, fast",2021-08-10T14:08:43.887Z,2021-08-10T14:08:43.887Z,1
9155,"lloyd harris, davis cup, spearhead, sa, davis, cup",2021-09-07T14:45:08.760Z,2021-09-07T14:45:08.760Z,1
8017,"travis barker, kourtney kardashian, plane crash, blink182, credits, girlfriend, kourtney, kardashian",2021-08-18T14:30:44.900Z,2021-08-18T14:30:44.900Z,1
9158,"british airways, invites, passengers, pay, green, fuel",2021-09-07T15:00:06.937Z,2021-09-07T15:00:06.937Z,1
862,"valley lodge, sweet, romantic, noons, magaliesburg",2021-03-10T13:00:57.830Z,2021-03-10T13:00:57.830Z,1
7444,"land cruiser, celebrates, 70th, toyota, evergreen, birthday, going, strong",2021-08-04T12:38:16.397Z,2021-08-12T07:02:53.993Z,2
9165,"italian, chef, built, version, lord, rings, shire, lives",2021-09-07T16:42:25.247Z,2021-09-07T16:42:25.247Z,1
8958,"little, it, felt, like, hope, baby, boy, undergoes",2021-09-06T06:00:02.063Z,2021-09-06T06:00:02.063Z,1
9631,"fauci, hed, support, requiring, us, flight, passengers, vaccinated",2021-09-13T13:49:50.293Z,2021-09-13T13:49:50.293Z,1
9627,"people, transgender, bishop, major, christian, church, us, wants",2021-09-13T13:41:53.067Z,2021-09-14T04:26:40.917Z,2
9487,"hunger strike, family, tunisian, mp, jail, fear, health",2021-09-11T20:03:30.653Z,2021-09-11T20:03:30.653Z,1
3480,"ivory coast, busts, gang, forging, covid, test, certificates",2021-05-04T14:56:19.310Z,2021-05-04T14:56:19.310Z,1
8941,"roglic, wins, straight, vuelta, slovenia, 3rd, espana, title",2021-09-06T04:39:22.163Z,2021-09-06T08:00:23.290Z,2
7182,"rabies, outbreak, pets, vaccinated, pet, west rand, nicd, warns",2021-07-29T06:53:07.293Z,2021-08-27T13:20:21.367Z,6
8859,"facebook messenger, deactivate, phone, stop, receiving, chat, messages",2021-09-03T17:02:44.147Z,2021-09-03T17:02:44.147Z,1
3245,"transformation, cricket, legal, advisor, tsolekile, ombud, hearings, ombudsman",2021-04-29T04:56:21.410Z,2021-05-13T17:58:02.433Z,4
8710,"winner, choose, challenge, race",2021-09-02T04:17:26.330Z,2021-09-02T04:17:26.330Z,1
10691,"airbnb, academy, trains, tourism, operators, kzn, ugu, district",2021-09-27T04:32:26.980Z,2021-09-27T04:32:26.980Z,1
10009,"find, safe, lift, child",2021-09-17T12:08:05.023Z,2021-09-17T14:53:09.500Z,3
4284,"medical aid, medical scheme, discovery, announces, price, hike, members, member",2021-05-21T08:46:58.947Z,2021-06-04T11:24:38.307Z,5
10404,"hermannsburg, golfers, excel, penrose, golf, academy",2021-09-22T04:20:48.310Z,2021-09-22T04:20:48.310Z,1
1143,"fence, patricia de lille, beitbridge border fence, beitbridge border, fit, purpose, explains, dept",2021-03-16T17:58:54.753Z,2021-03-17T05:27:24.513Z,2
7549,"ethiopia, tigray, rebels, reject, calls, leave, neighbouring, regions",2021-08-06T14:04:21.610Z,2021-08-11T08:31:35.857Z,5
8165,"villagers, india, held, feast, mourn, beloved, bull, lived",2021-08-23T12:10:48.217Z,2021-08-23T12:10:48.217Z,1
210,"covid19, year, sa, it, covid, reflects, doctor, patient",2021-03-02T09:53:31.533Z,2021-03-16T04:19:29.423Z,36
1468,"aspen, vaccine, vaccines, sa, interview, unassuming, acquisition, putting",2021-03-23T12:15:09.883Z,2021-04-01T11:12:00.307Z,4
6656,"matchfixing, exprotea, probe, rubbishes, claims, cricket sa, cricket, hearings",2021-07-16T04:54:40.310Z,2021-07-26T15:28:20.980Z,7
1912,"matric luphondo, case, mpumalanga, corruption, state, npa, boss, charges",2021-03-31T13:18:39.717Z,2021-04-04T04:31:23.010Z,6
3887,"discovery, founders, sell, close, r70m, shares",2021-05-12T14:44:31.130Z,2021-05-12T14:44:31.130Z,1
3254,"animal cruelty, modise, thandi modise, case, animal, cruelty, caretaker, farm",2021-04-29T07:59:10.327Z,2021-05-01T07:34:40.103Z,9
9394,"local government, izinduna, killings, kwazulunatal, sidelined",2021-09-10T04:14:37.623Z,2021-09-10T04:14:37.623Z,1
4171,"gallery, eid, alfitr, celebrations, world",2021-05-19T12:22:47.157Z,2021-05-19T12:22:47.157Z,1
6413,"flu shot, need, flu vaccine, shot, getting, protect, covid19, severe",2021-07-09T11:08:44.693Z,2021-07-15T02:30:02.183Z,3
662,"shelved, aquellé, shelves, despite, continuing, probes, kwasizabantu",2021-03-08T08:39:16.170Z,2021-03-08T08:39:16.170Z,1
2287,"simphiwe ngema, tino chinyani, gallery, inside, tino, chinyani, baby",2021-04-08T12:15:44.237Z,2021-04-08T12:15:44.237Z,1
874,"varsity cup, 2021, held, biobubble, tuks, madibaz, primes, return",2021-03-10T15:06:03.590Z,2021-03-18T04:00:02.917Z,2
6705,"multichoice, talks, nigerian, authorities, instruction, freeze, bank, accounts",2021-07-17T08:26:58.967Z,2021-07-17T08:26:58.967Z,1
6760,"dr musa mthombeni, liesl laurie, pics, virtual, lobola, negotiation",2021-07-19T12:43:04.437Z,2021-07-19T12:43:04.437Z,1
3548,"golf 8 gti, arrives, harbour, volkswagen, way, let, look, roots",2021-05-06T04:03:47.693Z,2021-05-11T02:31:05.160Z,5
180,"love island sa, mnet, backlash, diversity, update, dstv, pride, responds",2021-03-02T05:32:49.563Z,2021-03-14T11:09:49.343Z,8
4959,"billie jean king cup, sa, team, south africa, lithuania, women, tennis, named",2021-06-07T09:43:49.223Z,2021-06-19T04:05:57.840Z,5
8557,"read, story, bilal, ibn, rabah, african, muslim",2021-08-31T13:23:34.027Z,2021-08-31T13:23:34.027Z,1
10603,"rolex, breaks, silence, shortages, scarcity, products, strategy",2021-09-24T08:27:32.427Z,2021-09-24T08:27:32.427Z,1
432,"ride, cape, epic",2021-03-04T07:21:07.690Z,2021-03-04T07:21:07.690Z,1
428,"woman, lost, 90kg, finally, happy, show, new, body",2021-03-04T06:21:22.867Z,2021-03-04T06:21:22.867Z,1
2369,"illegal cigarettes, watch, sars, shreds, thousands, cartons, worth, r18m",2021-04-10T07:54:30.143Z,2021-04-10T07:54:30.143Z,1
10336,"recorded, american, samoa, zero, covid19, cases, pandemic, case",2021-09-21T12:08:30.417Z,2021-09-21T12:08:30.417Z,1
10505,"nico, malan, kicks, cricket, season, high, note",2021-09-23T04:16:35.873Z,2021-09-23T04:16:35.873Z,1
2944,"water, help, nelson mandela bay, dry, drought, kouga, embarks, drive",2021-04-22T04:00:04.483Z,2021-05-20T04:34:25.787Z,16
9183,"innovation, solution, pollution",2021-09-08T04:07:35.650Z,2021-09-08T04:07:35.650Z,1
8193,"sony, releases, spiderman, way, home, teaser, leak",2021-08-24T09:53:59.240Z,2021-08-24T09:53:59.240Z,1
4894,"case, bushiri extradition, sa, witnesses, bushiri, rape, court, malawi",2021-06-04T13:31:36.543Z,2021-06-10T03:00:12.140Z,5
11110,"war crimes, 96yearold, german, suspect, caught, hours, run, court",2021-09-30T12:49:07.617Z,2021-09-30T12:49:07.617Z,1
11117,"us supreme court, hear, boston, christian, flag, dispute, justice, kavanaugh",2021-09-30T15:12:24.173Z,2021-10-03T08:14:55.977Z,4
11095,"france, president, sarkozy, given, oneyear, sentence, illegal, campaign",2021-09-30T10:45:25.410Z,2021-09-30T10:45:25.410Z,1
11092,"cristiano ronaldo, immune, uk, gasoline, crisis",2021-09-30T10:16:29.837Z,2021-09-30T10:16:29.837Z,1
11104,"trailer, final, season, insecure",2021-09-30T12:40:28.113Z,2021-09-30T12:40:28.113Z,1
7714,"independent, producer, dgb, buys, majority, stake, backsberg, wine",2021-08-11T17:10:41.240Z,2021-08-11T17:10:41.240Z,1
10979,"letters, opening, gate",2021-09-29T04:34:24.260Z,2021-09-29T04:34:24.260Z,1
11044,"candidate, laid, rest",2021-09-30T04:06:26.867Z,2021-09-30T04:06:26.867Z,1
8926,"women, community, cant, stories, age, men, cape town, awareness",2021-09-06T04:08:29.437Z,2021-09-11T22:43:06.933Z,47
8347,"cars, new, sa, vehicles, smallest, preowned, sale, car",2021-08-30T02:30:08.247Z,2021-09-04T02:30:07.580Z,6
8994,"work, real, sa, small business, costcutting, ideas, owners, trying",2021-09-06T09:47:32.470Z,2021-09-12T08:24:15.480Z,14
9458,"mugabe, remains, reburied, harare, monument, zimbabwe, magistrate, rules",2021-09-10T16:17:04.083Z,2021-09-10T16:17:04.083Z,1
9349,"tencent, leads, 60bn, loss, game, crackdown, fears, grow",2021-09-09T12:42:26.830Z,2021-09-09T12:42:26.830Z,1
9420,"black lives matter, months, harry, meghan, accusations, rep, royals, support",2021-09-10T09:24:25.897Z,2021-09-10T09:24:25.897Z,1
9010,"affair, know, baby, mine",2021-09-06T11:02:30.123Z,2021-09-06T11:02:30.123Z,1
8866,"sa, editorial, opinion, cant, men, leave, women, bodies",2021-09-04T04:15:52.970Z,2021-09-04T22:06:58.687Z,7
9437,"bride, massive, pig, bridesmaid, walks, aisle, steals, show",2021-09-10T11:46:33.500Z,2021-09-10T11:46:33.500Z,1
9326,"rid, stubborn, fat, weight loss, grazing, gorging, skipping, better",2021-09-09T08:40:52.530Z,2021-09-10T03:31:03.520Z,2
196,"sa, tokyo, olympics, olympic, tokyo olympics, team sa, star, world",2021-03-02T07:49:52.673Z,2021-08-29T11:54:26.850Z,234
9110,"fbi, france, attacks, accuses, somalia, pm, president, newly",2021-09-07T08:30:02.270Z,2021-09-12T12:44:13.700Z,12
9455,"metro police, cape, k9s, adopted, 8years, service",2021-09-10T15:10:59.380Z,2021-09-10T15:10:59.380Z,1
8377,"man, police, kwazulunatal, dead, found, killed, cop, shot",2021-08-30T05:31:59.590Z,2021-09-05T12:17:49.693Z,58
9125,"north west premier, bushy maape, new, will, disappoint, finally, swornin, members",2021-09-07T11:27:22.557Z,2021-09-11T22:27:13.700Z,3
9399,"sibanye, turns, uranium, unloved, resource, wants, tap, green",2021-09-10T04:54:32.240Z,2021-09-12T10:59:15.010Z,2
8427,"sa, business, pandemic, workers, unrest, discovery, help, sun international",2021-08-30T11:09:13.597Z,2021-09-05T15:24:30.383Z,46
9310,"france, pays, national, tribute, film, star, belmondo",2021-09-09T06:56:24.227Z,2021-09-09T06:56:24.227Z,1
9243,"uae, zimbabwe, sign, pact, lead, victoria, falls, gold",2021-09-08T10:18:13.007Z,2021-09-08T10:18:13.007Z,1
69,"anc, da, iec, elections, local government elections, political, ramaphosa, parties",2021-03-01T09:12:47.637Z,2021-08-29T16:40:44.420Z,274
9215,"r60billion, imf, allocation, boosts, sa, reserves, record, level",2021-09-08T05:08:47.170Z,2021-09-08T05:08:47.170Z,1
9366,"mark zuckerberg, linkedin, cofounder, describes, young, awkward, silences, invested",2021-09-09T15:20:41.847Z,2021-09-09T15:20:41.847Z,1
9130,"trevor noah, minka kelly, arent, minka, kelly, guessing, cosy, outing",2021-09-07T12:03:52.563Z,2021-09-07T12:03:52.563Z,1
8380,"covid19, new, variant, study, research, expert, long covid, vaccine",2021-08-30T06:05:10.013Z,2021-09-05T07:37:37.127Z,22
8718,"championship, leads, italian open, van, tour, cantlay, rahm, shares",2021-09-02T05:00:36.560Z,2021-09-05T06:24:27.663Z,6
9144,"scott disick, amelia, kourtney kardashian, hamlin, break, following, kourtney, kardashian",2021-09-07T12:59:32.450Z,2021-09-08T13:32:06.837Z,2
9347,"south africa, host, india, endofyear, test, series",2021-09-09T12:24:56.340Z,2021-09-09T12:24:56.340Z,1
8651,"charles spencer, pay, tribute, diana, anniversary, death",2021-09-01T10:14:03.480Z,2021-09-01T10:14:03.480Z,1
541,"questions, sis dolly, answers, burning, sex, man, experts, good",2021-03-05T12:40:26.363Z,2021-08-28T14:06:47.757Z,42
8865,"properties, kzn, south, coast, demand",2021-09-04T04:00:26.170Z,2021-09-04T04:00:26.170Z,1
9289,"hate crimes, ben, winks, bill, late",2021-09-09T03:11:45.887Z,2021-09-09T03:11:45.887Z,1
8940,"spar, grand prix, women, race, ethiopian, cape town, nare, runs",2021-09-06T04:39:22.150Z,2021-09-11T13:19:48.503Z,4
7094,"streaming service, new, launches, britbox, south africa, south, africa, need",2021-07-27T18:18:41.280Z,2021-08-06T11:28:05.497Z,5
9244,"babes wodumo, viral, resisting, arrest, clip, music, video, wanted",2021-09-08T10:38:54.737Z,2021-09-08T10:38:54.737Z,1
9211,"pietermaritzburg, family, spends, help, fix, dilapidated, cemetery",2021-09-08T04:34:50.370Z,2021-09-08T04:34:50.370Z,1
6479,"princess charlene, prince albert, south africa, africa, prince, albert, south, photos",2021-07-12T05:46:54.433Z,2021-08-26T05:57:47.030Z,12
8384,"psg, messi, mbappe, makes, debut, steals, show, real madrid",2021-08-30T06:43:24.967Z,2021-09-01T16:01:01.483Z,5
8855,"brad pitt, shares, secret, signature, style, new, swoonworthy, ad",2021-09-03T15:08:06.987Z,2021-09-03T15:08:06.987Z,1
8800,"modack, nafiz modack, john, wick, coming, hello, murderous, fictional",2021-09-02T19:25:22.740Z,2021-09-04T04:00:12.047Z,4
2307,"eskom, de, ruyter, oil, multibillion, econ oil, spreadsheets, leaks",2021-04-08T16:46:24.653Z,2021-04-16T12:36:53.107Z,6
9011,"romcom, queen, kate, hudson, takes, brave, turn, dark",2021-09-06T11:05:22.103Z,2021-09-09T12:41:25.990Z,2
8546,"liesl laurie, musa mthombeni, photos, inside, musa, mthombeni",2021-08-31T12:31:59.957Z,2021-08-31T12:31:59.957Z,1
8448,"shona, shona ferguson, connie ferguson, remembers, month, death, it, feels",2021-08-30T12:57:02.410Z,2021-09-02T10:43:23.940Z,3
8823,"cape town, 2021, sevens, cancelled, covid19, challenges, world rugby, ireland",2021-09-03T09:39:27.950Z,2021-09-03T10:52:00.163Z,2
8586,"green paper, pension, plan, state, lindiwe zulu, withdraws, green, paper",2021-08-31T20:04:19.467Z,2021-09-02T09:33:28.680Z,4
8842,"bridgerton, regéjean, page, breaks, hearts, confirms, lowkey, romance",2021-09-03T12:48:54.660Z,2021-09-03T12:48:54.660Z,1
8676,"talk show, oprah, ellen, moment, queen, taken, task, rose",2021-09-01T14:19:40.060Z,2021-09-01T14:19:40.060Z,1
8727,"violence, intimidation, cape, health, workers, closure, clinics, hardhitting",2021-09-02T06:08:24.130Z,2021-09-02T06:08:24.130Z,1
10140,"petito, gabby, body, found, youtuber, gabrielle, missing, disappearance",2021-09-20T05:11:59.040Z,2021-09-25T09:48:57.573Z,13
9962,"van, gogh, drawing, old, man, goes, display, time",2021-09-16T14:09:34.903Z,2021-09-18T07:11:28.640Z,2
10098,"burundi, rebel, group, claims, airport, attack, djibouti, president",2021-09-19T14:30:19.020Z,2021-09-19T18:30:17.290Z,2
9564,"sa, boost, debt, eskom, time, key, record, africans",2021-09-13T06:36:43.083Z,2021-09-19T17:31:43.840Z,39
9532,"police, man, cape town, kzn, killed, murder, found, robbery",2021-09-13T04:27:09.257Z,2021-09-19T18:01:17.837Z,81
9542,"bulls, stormers, sharks, everitt, urc, rugby, wp, man",2021-09-13T04:28:44.537Z,2021-09-19T11:46:37.420Z,16
10222,"kzn, coast, october, exciting, holiday, programme, offer, south",2021-09-20T13:38:27.160Z,2021-09-25T04:00:40.360Z,6
10166,"island, canary, look, photos, show, volcanic, eruption, engulfing",2021-09-20T08:15:28Z,2021-09-20T09:57:23.087Z,2
9643,"pietermaritzburg, olympic, sa, set, van, niekerk, bianca buitendag, silver",2021-09-13T16:46:45.490Z,2021-09-18T04:18:53.297Z,7
9842,"virus, bats, ebola, people, infected, year, coronaviruses, carried",2021-09-15T12:30:28.890Z,2021-09-19T09:58:03.057Z,4
10201,"dj zinhle, photo, shares, anele tembe, clears, air, mixup, anele",2021-09-20T12:06:22.010Z,2021-09-28T09:18:17.597Z,3
9521,"covid19, sa, cases, records, western cape, new, infections, million",2021-09-13T03:06:12.917Z,2021-09-19T19:26:35.587Z,17
9879,"dut, insistence, lecturers, master, degree, welcomed, management, snub",2021-09-16T04:15:52.503Z,2021-09-18T04:17:53.500Z,2
9549,"verstappen, f1, mclaren, monza, penalty, hamilton, lewis hamilton, crash",2021-09-13T05:09:25.523Z,2021-09-18T07:55:05.760Z,17
9748,"weather, conditions, cloudy, warm, partly, wednesday, sunshine, hot",2021-09-14T16:13:50.653Z,2021-09-19T16:28:39.073Z,5
10147,"uk, shortage, gas, suppliers, co2, cause, christmas, cancelled",2021-09-20T05:54:46.587Z,2021-09-26T14:52:03.043Z,9
10185,"bbc, pay, damages, nanny, false, charles, pregnancy, claims",2021-09-20T10:39:55.793Z,2021-09-20T10:39:55.793Z,1
9578,"tino, beautiful, tino chinyani, simz, ngema, separate, ways, end",2021-09-13T08:29:01.730Z,2021-09-16T12:05:42.113Z,3
10245,"spanish, italian, police, arrest, mafia, sting, operation",2021-09-20T16:58:09.553Z,2021-09-20T16:58:09.553Z,1
9522,"anc, opinion, party, comments, lessons, july, unrest, political party funding",2021-09-13T03:07:12.767Z,2021-09-18T03:00:16.847Z,13
10094,"uk, identifies, case, mad, cow, disease",2021-09-19T12:28:50.210Z,2021-09-19T12:28:50.210Z,1
10228,"aretha franklin, respect, takes, spot, rolling, stone, 500, greatest",2021-09-20T14:04:51.257Z,2021-09-20T14:04:51.257Z,1
10037,"review, songbirds, christy, centres, unrecognised",2021-09-18T02:50:00.180Z,2021-09-18T02:50:00.180Z,1
9535,"kzn, municipality, residents, msunduzi, coast, power, offices, infrastructure",2021-09-13T04:27:09.290Z,2021-09-18T06:40:36.603Z,33
9716,"pioneering, innovation, cool, lamborghini, facts, know",2021-09-14T11:00:26.973Z,2021-09-14T11:00:26.973Z,1
8702,"us open, medvedev, barty, osaka, advances, walkover, wins, new york",2021-09-01T19:53:35.333Z,2021-09-05T20:09:48.597Z,4
8913,"brace, heavy, rain, week, kwazulunatal",2021-09-05T16:34:25.253Z,2021-09-05T16:34:25.253Z,1
9090,"howick, mhlakwana, fends, tough, competition, ultra, marathon",2021-09-07T04:44:06.870Z,2021-09-08T04:23:59.233Z,2
9667,"maritzburg united, msunduzi, ratepayers, seek, answers, municipality, decision, bankroll",2021-09-14T04:17:20.293Z,2021-09-14T04:17:20.293Z,1
9780,"canine, rabies, outbreak, metro, claims, life, boy, dog",2021-09-15T04:19:56.153Z,2021-09-15T04:26:50.040Z,2
9776,"memory, thobelani, goge",2021-09-15T04:14:27.393Z,2021-09-15T04:14:27.393Z,1
9861,"west indies, michael holding, legend, michael, holding, mic",2021-09-15T18:25:19.637Z,2021-09-15T18:25:19.637Z,1
9897,"revered, local, surfer, receives, donation",2021-09-16T04:29:36.213Z,2021-09-16T04:29:36.213Z,1
9872,"police, warn, alert, latest, sms, scam",2021-09-16T04:04:42.473Z,2021-09-16T04:04:42.473Z,1
9906,"range rover sport svr, cut, chase, features, new, bond, film",2021-09-16T04:37:23.960Z,2021-09-16T04:37:23.960Z,1
9774,"league, fc, ladies, gear, safa, nmb, women, regional",2021-09-15T04:10:12.250Z,2021-09-16T07:02:08.890Z,6
9982,"van, wyk, boost, banyana, cosafa, champs",2021-09-17T04:38:20.007Z,2021-09-17T04:38:20.007Z,1
9984,"makro, set, open, temporary, warehouse, pietermaritzburg",2021-09-17T05:53:50.390Z,2021-09-17T05:53:50.390Z,1
10029,"man, united, right, track, despite, financial, hit, virus",2021-09-17T16:39:18.157Z,2021-09-17T16:39:18.157Z,1
10026,"electric bus, london, plans, fully, fleet, years",2021-09-17T15:00:18.850Z,2021-09-17T15:00:18.850Z,1
10031,"cassper, cooks, new, beef, aka, old, show",2021-09-17T17:21:21.867Z,2021-09-17T17:21:21.867Z,1
10040,"september, 2021",2021-09-18T05:20:26.080Z,2021-09-18T05:20:26.080Z,1
8443,"nicotine, primary, cause, smoking, related, disease",2021-08-30T12:38:35.087Z,2021-08-30T12:38:35.087Z,1
10232,"away, smartphone, cause, anxiety, fact, makes, available, reason",2021-09-20T14:36:38.313Z,2021-09-20T14:36:38.313Z,1
2193,"mozambique, sadc, ramaphosa, help, sa, troops, summit, rwanda",2021-04-07T09:47:00.837Z,2021-08-23T15:07:16.587Z,57
9632,"9yearold, us, designed, dream, treehouse, zip, line, trampoline",2021-09-13T13:52:47.833Z,2021-09-13T13:52:47.833Z,1
9866,"third wave, opinion, richard, van, zyl, steam, taken, toll",2021-09-16T03:04:44.097Z,2021-09-16T03:04:44.097Z,1
3486,"inventor, vodacom, please call me, compensation, nkosana makate, wants, court, determine",2021-05-04T17:01:58.030Z,2021-05-13T09:27:33.327Z,4
7366,"boss, babe, items, needs, build, empire, nature",2021-08-03T10:34:42.217Z,2021-08-09T04:09:24.743Z,2
2173,"local, football, new, talent, kzn, sport, club, women",2021-04-07T04:39:48.883Z,2021-08-26T04:39:27.037Z,105
9749,"tim cook, iphone 13, looks, like, taken, field, trip, ahead",2021-09-14T16:26:17.113Z,2021-09-14T16:26:17.113Z,1
9650,"malls, vukile, selling, covid19, canal, walk, hyde, park",2021-09-13T19:21:10.103Z,2021-09-15T18:10:49.990Z,3
